classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
90,DOSSEH,,,,BRANCHÉ,CAPITOL MUSIC FRANCE / SPKTAQLR,2022,41,BBP,,Dosseh,Momsii,2022-09-15,interpolation,La lettre - Lunatic
91,ANGÈLE,,,,"AMOUR, HAINE & DANGER",ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,41,Angèle,Tristan Salvati,Angèle,Tristan Salvati,2022-09-30,,
92,TIAKOLA,,,,SANS NOUVELLE,SONY MUSIC ENTERTAINMENT / WATI-B,2022,41,Junior Alaprod,,Tiakola,Junior Alaprod,2022-09-27,,
93,LUJIPEKA,,,,POUPÉE RUSSE,INITIAL ARTIST SERVICES,2022,41,Kiyane,,Lujipeka,,2021-07-15,,
94,CKAY,,,,LOVE NWANTITI,WEA / WM SOUTH AFRICA,2022,41,CKay,,CKay,,2019-08-29,,
95,LOMEPAL,,,,MALADIE MODERNE,IDOL / PINÉALE,2022,41,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
96,SOFIA REYES,DE LA GHETTO,,,"1, 2, 3",WARNER / WEA LATINA,2022,41,JonTheProducer,Ricky Montaner,Nicole Zignago,JonTheProducer,2018-02-16,,
97,GAZO,,,,MAUVAIS 2X,SONY MUSIC ENTERTAINMENT / BSB PROD,2022,41,Nardey,Shiruken Music,Gazo,Ninho,2021-11-19,,
98,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
99,HARRY STYLES,,,,LATE NIGHT TALKING,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,41,Tyler Johnson,Kid Harpoon,Harry Styles,Kid Harpoon,2022-05-20,sample,Everything: 2022 Megamix - Joseph James (DJ)
100,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2022,41,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
101,ORELSAN,,,,LA QUÊTE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,41,Phazz,Skread,OrelSan,,2021-11-19,interpolation,CP_002_Les aventures de MiniSan - OrelSan
102,RK,,,,AQUA,CAPITOL MUSIC FRANCE / LES RESCAPES,2022,41,Shiruken Music,Flem,RK,Koba LaD,2022-07-08,,
103,GAZO,,,,BODIES,BSB PROD,2022,41,Djadoo,Vov,Damso,Gazo,2022-07-01,sample,"Nocturne #20 in C Sharp Minor, Bi 49 - Frédéric Chopin"
104,TIAKOLA,,,,ATASANTÉ,WATI-B,2022,41,Ponko,,Hamza,Tiakola,2022-05-27,,
105,RK,,,,MENTALITÉ,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2022,41,Unfazzed,Heezy Lee,RK,Unfazzed,2022-10-07,,
106,BEYONCÉ,,,,BREAK MY SOUL,SONY MUSIC ENTERTAINMENT / PARKWOOD ENTERTAINMENT/COLUMBIA,2022,41,Tricky Stewart,Beyoncé,Beyoncé,Tricky Stewart,2022-06-21,sample,Explode - Big Freedia
107,GLASS ANIMALS,,,,HEAT WAVES,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,41,Dave Bayley,,Dave Bayley,,2020-06-29,sample,Guess What’s Back - David0Mario
108,SDM,,,,REDESCENDS,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,Ghenda,,SDM,Tiakola,2022-07-15,,
109,ADÉ,,,,TOUT SAVOIR,BELIEVE / TÔT OU TARD,2022,41,Adé (Chanteuse),Leslie Dupuis-Mendel,Adé (Chanteuse),,2022-04-19,,
110,ALONZO,,,,BALI,SONY MUSIC ENTERTAINMENT / ONLY PRO,2022,41,AvyRunUp,Spike Miller,Alonzo,AvyRunUp,2022-09-16,,
111,COOLIO,L.V.,,,GANGSTA'S PARADISE,CATALOGUE MARKETING CLASSIQUE / ATLANTIC RECORDS,2022,41,Doug Rasheed,,Coolio,L.V. (South Central Cartel),1995-08-08,sample,Pastime Paradise - Stevie Wonder
112,JOSMAN,,,,INTRO,SIDELINE,2022,41,Eazy Dew,Lucci’ (FRA),Josman,,2022-03-18,,
113,NAPS,,,,BEST LIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2022,41,CDR (FRA),,GIMS,Naps,2021-09-29,interpolation,PS5 - Drismer & PCN
114,DISIZ,,,,RENCONTRE,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2022,41,LUCASV,Augustin Charnet,Damso,Disiz,2022-03-17,,
115,ROSALÍA,,,,LA FAMA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,41,The Weeknd,ROSALÍA,El Guincho,Noah Goldstein,2021-11-11,interpolation,TOTO - Karmen (FRA)
116,KENDJI GIRAC,,,,EVA,ISLAND DEF JAM,2022,41,Renaud Rebillaud,,Kendji Girac,Juliette Armanet,2022-09-02,,
117,RK,,,,NOUS CONTRE EUX,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2022,41,SHK,,RK,SHK,2022-10-07,sample,Dead Presidents - JAY-Z
118,LOMEPAL,,,,CRYSTAL,IDOL / PINÉALE,2022,41,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
119,LIZZO,,,,ABOUT DAMN TIME,WEA / ATLANTIC RECORDS,2022,41,Blake Slatkin,Ricky Reed,Blake Slatkin,Theron Thomas,2022-04-14,sample,Turn Up the Music - Chris Brown
120,DJADJA,DINAZ,,,BONKASA,BELIEVE / CARRÉ MUSIC,2022,41,Chefi,,Djadja,Dinaz,2022-07-20,,
121,KOBA LAD,,,,DOUDOU,CAPITOL MUSIC FRANCE / MILLENIUM,2022,41,HRNN,Noxious,Naps,Koba LaD,2021-12-09,,
122,AMIR,,,,CE SOIR,PARLOPHONE,2022,41,,,Amir,,2021-11-12,,
123,RIDSA,,,,SANTA MARIA,BELIEVE / PLAY TWO,2022,41,Alexandre Zuliani,,Ridsa,Alexandre Zuliani,2022-01-28,,
124,IMANBEK,,,,BELLY DANCER,WEA / MUSICAL FREEDOM,2022,41,BYOR,Imanbek,Neville Staple,Terry Hall,2022-02-18,sample,Bananza (Belly Dancer) - Akon
125,NINHO,,,,VÉRITÉ,REC. 118 / MAL LUNE MUSIC,2022,41,Daimo Beats,,Ninho,,2021-12-03,,
126,LOMEPAL,,,,50°,IDOL / PINÉALE,2022,41,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
127,IMAGINE DRAGONS,,,,ENEMY,POLYDOR / INTERSCOPE RECORDS,2022,41,Mattman & Robin,,Justin Tranter,JID,2021-10-28,sample,‎the house 𝐏𝐀𝐑𝐓 𝐎𝐍𝐄 - ‎beenibroh
128,WILLY WILLIAM,,,,TROMPETA,BELIEVE / SCORPIO MUSIC,2022,41,Willy William,,Willy William,,2022-02-18,sample,Infinity - Guru Josh
129,ROSA LINN,,,,SNAP,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,41,Alex Salibian,Ethan Schneiderman,Rosa Linn,Larzz Principato,2022-03-19,sample,Everything: 2022 Megamix - Joseph James (DJ)
130,CHRISTOPHE WILLEM,,,,PS : JE T'AIME,RCA GROUP,2022,41,Yaacov Salah,Slimane,Slimane,,2022-04-06,,
131,WERENOI,,,,LA VIE DE CESAR,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2022,41,BBP,,Dosseh,Werenoi,2022-09-30,,
132,JUL,,,,LA BANDITE,BELIEVE / D'OR ET DE PLATINE,2022,41,Zaka2054,Abys One,JuL,,2019-06-14,,
133,TAYC,MARCUS,,,SALOMÉ,BELIEVE / PLAY TWO,2022,41,Nyadjiko,,Tayc,,2021-11-26,,
134,LOMEPAL,,,,PRENDS CE QUE TU VEUX CHEZ MOI,IDOL / PINÉALE,2022,41,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
135,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2022,41,Le Side,,OBOY,,2021-07-02,,
136,PNL,,,,DEUX FRÈRES,MUSICAST / QLF RECORDS,2022,41,BBP,,Ademo,N.O.S,2019-04-05,,
137,FRANGLISH,,,,MANO,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,StillNaS,BGRZ,Franglish,StillNaS,2022-09-23,,
138,DINOS,,,,PLACEBO,BECAUSE / SPKTAQLR,2022,41,Heizenberg,Chapo,Dinos,,2018-12-07,,
139,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2022,41,HuFel Beatz,,Werenoi,,2022-08-08,,
140,KUNGS,,,,CLAP YOUR HANDS,ISLAND DEF JAM,2022,41,Kungs,,Kungs,MNDR,2022-02-18,sample,Happy Song - Babys Gang
141,TIAKOLA,,,,SI J'SAVAIS,SONY MUSIC ENTERTAINMENT / WATI-B,2022,41,Ever Mihigo,Aloïs Zandry,Dinos,Tiakola,2022-05-06,interpolation,La vérité - Dadju
142,SDM,,,,PASSAT,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,YamineWav,Chanchee,Maes,SDM,2021-12-10,,
143,MÅNESKIN,,,,THE LONELIEST,SONY MUSIC ENTERTAINMENT / EPIC,2022,41,Fabrizio Ferraguzzo,Måneskin,Damiano David,Ethan Torchio,2022-10-07,,
144,TIMAL,,,,CAMÉLÉON,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC / CALIENTE RECO,2022,41,Noxious,,Timal,Booba,2022-08-26,,
145,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,41,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
146,ALONZO,,,,TRAFICANTE,SONY MUSIC ENTERTAINMENT / ONLY PRO,2022,41,Spike Miller,HuFel Beatz,Alonzo,,2022-03-03,,
147,SOOLKING,,,,BAILA,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,Koston,,Kendji Girac,Soolking,2022-05-27,,
148,CKAY,,,,EMILIANA,WEA / WM SOUTH AFRICA,2022,41,BMH,CKay,CKay,BMH,2021-12-03,sample,Kiss Me Thru The Phone - Soulja Boy
149,ED SHEERAN,,,,BAD HABITS,WEA / ATLANTIC RECORDS UK,2022,41,Ed Sheeran,Fred again..,Ed Sheeran,Fred again..,2021-06-25,sample,Tino x Fumez The Engineer - Plugged In - Fumez The Engineer
150,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2022,41,Le Side,,OBOY,,2019-07-12,,
151,RK,,,,AP7,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2022,41,MOC,Beatsbyisma,RK,MOC,2022-10-07,,
152,NEKFEU,,,,ELLE PLEUT,POLYDOR / SEINE ZOO,2022,41,Naë Music,Diabi,Nemir,Nekfeu,2019-06-06,interpolation,Saturne - Nekfeu
153,LOST FREQUENCIES,,,,WHERE ARE YOU NOW,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2022,41,Lost Frequencies,,Joacim Persson,Dag Lundberg,2021-07-30,sample,Everything: 2022 Megamix - Joseph James (DJ)
154,LOMEPAL,,,,LE MIEL ET LE VINAIGRE,IDOL / PINÉALE,2022,41,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
155,PNL,,,,J’COMPRENDS PAS,BELIEVE / PNL,2022,41,,,N.O.S,Ademo,2015-01-30,,
156,RK,,,,MANQUE,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2022,41,Noxious,Arty (Beatmaker),RK,Noxious,2022-10-07,,
157,DAMSO,,,,SIGNALER,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,Double X,,Damso,,2017-04-28,sample,Jimmy - Booba
158,JUL,,,,J'OUBLIE TOUT,BELIEVE / LIGA ONE INDUSTRY,2022,41,JuL,,JuL,,2014-02-23,sample,Fluch - Azet
159,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2022,41,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
160,JUL,,,,LA MISS,BELIEVE / D'OR ET DE PLATINE,2022,41,Kakou,,JuL,,2021-12-10,,
161,OLIVER TREE,ROBIN SCHULZ,,,MISS YOU,WEA / ATLANTIC RECORDS,2022,41,Robin Schulz,,Oliver Tree,Marshmello,2022-08-05,sample,Miss You - southstar
162,NISKA,,,,N.I,CAPITOL MUSIC FRANCE / MILLENIUM,2022,41,Noxious,,Ninho,Niska,2021-11-03,interpolation,Le monde est méchant - Niska
163,PNL,,,,ONIZUKA,BELIEVE / QLF RECORDS,2022,41,Dolor,BBP,Ademo,N.O.S,2016-09-16,sample,Trap House - Rim’K
164,PLK FT OBOY,,,,ATTENTAT FEAT.OBOY,PANENKA,2022,41,,,,,,,
165,GAYLE,,,,ABCDEFU,WEA / ATLANTIC/ARTHOUSE RECORDS,2022,41,Pete Nappi,,GAYLE,Sara Davis,2021-08-13,sample,Abcde forgot the rest - Lil Woodryc
166,NINHO,,,,ARME DE POING,REC. 118 / MAL LUNE MUSIC,2022,41,SNK,Young KO,Ninho,,2021-12-03,,
167,ELIZA ROSE,,,,B.O.T.A. [EDIT],WEA / WARNER RECORDS,2022,41,Interplanetary Criminal,Eliza Rose,Eliza Rose,Interplanetary Criminal,2022-06-15,sample,Let the Beat Hit ’Em - Lisa Lisa & Cult Jam
168,ASHKIDD,,,,MOTEL,VIRGIN RECORDS FRANCE / ROSEMOON ENTERTAINMENT,2022,41,DJ CREECHA,,Ashh,,2015-09-28,sample,Soldier On - The Temper Trap
169,DUA LIPA,DABABY,,,LEVITATING,WEA / WARNER RECORDS,2022,41,,,,,,,
170,ANGÈLE,,,,LIBRE,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,41,Angèle,Tristan Salvati,Angèle,,2021-12-03,,
171,MIG,,,,A TOUT À L'HEURE,VIRGIN RECORDS FRANCE / VIRGIN RECORDS,2022,41,Cellulaire,,Mig,Cellulaire,2022-09-09,,
172,ANGÈLE,,,,DÉMONS,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,41,Angèle,Tristan Salvati,Damso,Angèle,2021-12-03,,
173,DAMSO,,,,MOSAÏQUE SOLITAIRE,CAPITOL MUSIC FRANCE / CAPITOL,2022,41,Pirates 8293,Double X,Damso,,2017-04-28,,
174,LOMEPAL,,,,POUR DE FAUX,IDOL / PINÉALE,2022,41,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
175,LOMEPAL,,,,AUBURN,IDOL / PINÉALE,2022,41,Stwo,VM The Don,Lomepal,,2022-06-30,,
176,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC. 118 / MAL LUNE MUSIC,2022,41,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
177,ZIAK,,,,FIXETTE,CAPITOL MUSIC FRANCE / MILLENIUM,2022,41,Focus Beatz,,Ziak,,2020-10-19,interpolation,Shonen - Ziak
178,DJADJA,DINAZ,,,DANS LE RÉSEAU,BELIEVE / CARRÉ MUSIC,2022,41,Mike Btz,,Dinaz,Djadja,2021-09-08,,
179,ORELSAN,,,,JOUR MEILLEUR,3EME BUREAU,2022,41,Skread,,OrelSan,,2021-11-19,,
180,ED SHEERAN,,,,SHIVERS,WEA / ATLANTIC RECORDS UK,2022,41,Ed Sheeran,Fred again..,Ed Sheeran,Kal Lavelle,2021-09-10,sample,A.T.E - Yung Nobre
181,NEKFEU,,,,GALATÉE,POLYDOR / SEINE ZOO,2022,41,Loubenski,,Nekfeu,,2016-12-01,,
182,RK,,,,TOUR,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2022,41,Yann Dakta & Rednose,,RK,Yann Dakta & Rednose,2022-10-07,,
183,AYA NAKAMURA,DAMSO,,,DÉGAINE,WARNER / REC. 118,2022,41,Machynist,,Aya Nakamura,Damso,2022-03-09,interpolation,Coeur De Pirate - Damso
184,PURPLE DISCO MACHINE,,,,IN THE DARK,SONY MUSIC ENTERTAINMENT / COLUMBIA LOCAL,2022,41,Purple Disco Machine,,Dimitri Tikovoï,Ed Cosens,2022-01-21,,
185,NINHO,,,,DIS-MOI QUE TU M'AIMES,REC. 118 / MAL LUNE MUSIC,2022,41,DJ Quick,Nice (FRA),Ninho,,2016-10-21,,
186,NISKA,,,,44,CAPITOL MUSIC FRANCE / MILLENIUM,2022,41,SHK,Nardey,Niska,SHK,2021-11-05,,
187,JAMES HYPE,,,,FERRARI,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,41,James Hype,,James Hype,Miggy Dela Rosa,2022-03-15,sample,"I Need a Girl, Pt. 2 - Diddy"
188,MENACE SANTANA,,,,GUAPMAN,WARNER / FAKE DREAM MUSIC,2022,41,Lewnwv,,​menace Santana,Lewnwv,2022-07-15,,
189,LANA DEL REY,,,,SUMMERTIME SADNESS,POLYDOR,2022,41,Emile Haynie,,Lana Del Rey,Rick Nowels,2012-01-27,sample,Marlon Brando - Caneda
190,DAMSO,,,,?. MOROSE,TRENTE-QUATRE CENTIMES,2022,41,Jim Henderson,Jean-Marie Aerts,Damso,Jim Henderson,2021-04-29,,
191,JULIETTE ARMANET,,,,LE DERNIER JOUR DU DISCO,ROMANCE MUSIQUE,2022,41,Yuksek,Juliette Armanet,Diane Jacqus,Juliette Armanet,2021-09-17,,
192,TIAKOLA,,,,M3LO,SONY MUSIC ENTERTAINMENT / WATI-B,2022,41,Muijiza,XAVii,Tiakola,Muijiza,2022-04-22,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
193,LETO,TIAKOLA,,,MAPESSA,REC. 118 / WINTERFELL,2022,41,HoloMobb,Boumidjal,Tiakola,Leto,2021-09-17,,
194,GAZO,,,,LETTRE A UN OPPS,BSB PROD,2022,41,Il Pazzo,,Gazo,Il Pazzo,2022-07-01,,
195,KOBA LAD,,,,DADDY CHOCOLAT,CAPITOL MUSIC FRANCE / MILLENIUM,2022,41,FD Prod,Chapo,Gazo,Koba LaD,2021-06-18,interpolation,Aller sans retour - Zola
196,BOOBA,,,,MONA LISA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2022,41,Nassi,Kayna Samet,JSX,Booba,2021-03-04,interpolation,Anesthésie (Outro) - Kalash
197,THE KID LAROI,,,,STAY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,41,Cashmere Cat,Blake Slatkin,Finatik,Zac,2021-07-09,sample,​sirens r kinda scary - ‍xaev
198,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2022,41,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
199,JOK'AIR,,,,ABDOMEN,SONY MUSIC ENTERTAINMENT / ARISTA FRANCE,2022,41,Ekynoxx,Shadow Prod,Jok’Air,,2017-02-03,,
200,LADY GAGA,,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2022,41,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
1,GAZO,,,,DIE,BSB PROD,2022,42,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
2,BOOBA,,,,KOA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2022,42,X-plosive,,Booba,X-plosive,2022-10-14,,
3,SOOLKING,,,,BALADER,CAPITOL MUSIC FRANCE / CAPITOL,2022,42,MKL,,Niska,Soolking,2022-05-27,,
4,REMA,,,,CALM DOWN,VIRGIN RECORDS FRANCE,2022,42,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
5,NINHO,REDVOLUTION,,,CAROLINA,BELIEVE / REDVOLUTION,2022,42,Gabbi (FRA),,Ninho,Gabbi (FRA),2022-10-21,,
6,DAVID GUETTA,,,,I'M GOOD,WARNER / PARLOPHONE UK,2022,42,,,,,,,
7,ZEG P,,,,FADE UP,BELIEVE / ON DA TRAX,2022,42,Zeg P,,SCH,Hamza,2022-06-24,,
8,SAM SMITH,,,,UNHOLY,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2022,42,Blake Slatkin,Cirkut,Sam Smith,Kim Petras,2022-09-22,sample,Everything: 2022 Megamix - Joseph James (DJ)
9,ALONZO,,,,TOUT VA BIEN,SONY MUSIC ENTERTAINMENT / ONLY PRO,2022,42,SHK,Scar (FRA),Ninho,Naps,2022-05-20,,
10,ONEREPUBLIC,,,,I AIN'T WORRIED,POLYDOR / UNIVERSAL MUSIC,2022,42,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
11,ROSALÍA,,,,DESPECHÁ,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,42,Chris Jedi,Gaby Music,ROSALÍA,Chris Jedi,2022-07-28,sample,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66 - Bizarrap"
12,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2022,42,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
13,RK,,,,LOLA,CAPITOL MUSIC FRANCE / LES RESCAPES,2022,42,SHK,,RK,SHK,2022-10-05,,
14,BEYONCÉ,,,,CUFF IT,COLUMBIA / PARKWOOD ENTERTAINMENT/COLUMBIA,2022,42,Beyoncé,NOVA WAV,Beyoncé,Raphael Saadiq,2022-07-29,sample,Square Biz - Teena Marie
15,GAMBI,,,,PETETE,WARNER / REC. 118,2022,42,808 Smoove,Elias Beats,Gambi,,2022-07-29,sample,Calabria 2007 - Enur
16,CENTRAL CEE,,,,DOJA,WARNER / CENTRAL CEE,2022,42,LiTek,WhYJay,Central Cee,Eve,2022-07-21,sample,Let Me Blow Ya Mind - Eve
17,PEDRO SAMPAIO,ANITTA,DADJU,MC PEDRINHO,DANÇARINA,WEA / WM BRAZIL,2022,42,Maikinho DJ,PEDRO SAMPAIO,Tiakola,MC Pedrinho,2022-02-01,sample,Dieu merci - Dadju
18,GAZO,,,,RAPPEL,SONY MUSIC ENTERTAINMENT / BSB PROD,2022,42,Shiruken Music,,Gazo,Shiruken Music,2022-06-28,,
19,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2022,42,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
20,KERCHAK,,,,PEUR,SONY MUSIC ENTERTAINMENT / LABEL BLUE SKY,2022,42,Shiruken Music,Draco Dans Ta Face,Kerchak,Ziak,2022-09-23,,
21,JUL,,,,J'AI TOUT SU,BELIEVE / D'OR ET DE PLATINE,2022,42,JuL,,JuL,,2022-06-03,,
22,HARRY STYLES,,,,AS IT WAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,42,Tyler Johnson,Kid Harpoon,Kid Harpoon,Tyler Johnson,2022-04-01,sample,Take on Me - a-ha
23,GAZO,,,,FLEURS,BSB PROD,2022,42,Shiruken Music,,Tiakola,Gazo,2022-07-01,,
24,CHRIS BROWN,,,,UNDER THE INFLUENCE,SONY MUSIC ENTERTAINMENT / CHRIS BROWN ENTERTAINMENT/RCA RECORDS,2022,42,KDDO,,Tiffany McKie,Davido,2019-10-04,sample,Aparkat (Yarım Kaldı) - Ege Boran
25,OXLADE,,,,KU LO SA - A COLORS SHOW,SONY MUSIC ENTERTAINMENT / EPIC,2022,42,Ozedikus,,Oxlade,,2022-06-10,sample,Con Lo Sa (tory lanez edit) - DJ FTP
26,BLACK EYED PEAS,,,,DON'T YOU WORRY,POLYDOR,2022,42,will.i.am,David Guetta,will.i.am,apl.de.ap,2022-06-17,sample,Play Hard - David Guetta
27,OLIVER TREE,ROBIN SCHULZ,,,MISS YOU,WEA / ATLANTIC RECORDS,2022,42,Robin Schulz,,Oliver Tree,Marshmello,2022-08-05,sample,Miss You - southstar
28,LOMEPAL,,,,DECRESCENDO,IDOL / PINÉALE,2022,42,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
29,LOMEPAL,,,,À PEU PRÈS,IDOL / PINÉALE,2022,42,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
30,LOMEPAL,,,,MAUVAIS ORDRE,IDOL / PINÉALE,2022,42,,,,,,,
31,TIAKOLA,,,,GASOLINA,WATI-B,2022,42,Shiruken Music,,Tiakola,Rsko,2022-05-27,,
32,LIL NAS X,,,,STAR WALKIN',SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,42,Cirkut,Omer Fedi,Lil Nas X,Omer Fedi,2022-09-22,interpolation,Friday Night Lights (Version 4) - Lil Nas X
33,TAYC,MARCUS,,,SALOMÉ,BELIEVE / PLAY TWO,2022,42,Nyadjiko,,Tayc,,2021-11-26,,
34,FRESH,,,,CHOP,BELIEVE / ICB RECORDS,2022,42,Jermaine Dupri,,Joseph James Holland,,2017-01-03,,
35,IMAGINE DRAGONS,,,,SHARKS,POLYDOR / INTERSCOPE RECORDS,2022,42,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-06-24,,
36,BIGFLO,OLI,,,COUP DE VIEUX,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION POLYDOR,2022,42,20syl,Bigflo,Charles Aznavour,Julien Doré,2022-06-24,sample,Axel F - Crazy Frog
37,BEENDO Z,,,,PAS BÊTE,WARNER / GUETTE MUSIC,2022,42,Beatsbyisma,,Beendo Z,Beatsbyisma,2022-06-29,,
38,BURNA BOY,,,,LAST LAST,WEA / SPACESHIP/ BAD HABIT/ATLANTIC RECORDS,2022,42,Ruuben,MD$,Chopstix,Rodney Jerkins,2022-05-13,sample,He Wasn’t Man Enough - Toni Braxton
39,VIANNEY,ED SHEERAN,,,CALL ON ME,BELIEVE / TÔT OU TARD,2022,42,Vianney,Ed Sheeran,Ed Sheeran,Vianney,2022-10-07,,
40,MIG,,,,QUAND J'Y REPENSE,VIRGIN RECORDS FRANCE,2022,42,Boumidjal,HoloMobb,Mig,Tiakola,2022-09-30,,
41,GAZO,,,,BECTE,BSB PROD,2022,42,Diabi,,Gazo,Diabi,2022-07-01,,
42,NINHO,,,,JEFE,REC. 118 / MAL LUNE MUSIC,2022,42,PHILY ASAP,Mi8,Ninho,,2021-12-03,,
43,YANNS,,,,CLIC CLIC PAN PAN,BELIEVE / PRODIGE MUSIC,2022,42,Toto Beats,,Yanns,,2021-12-10,,
44,ORELSAN,,,,LA QUÊTE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,42,Phazz,Skread,OrelSan,,2021-11-19,interpolation,CP_002_Les aventures de MiniSan - OrelSan
45,CAMILA CABELLO,,,,BAM BAM,SONY MUSIC ENTERTAINMENT / EPIC,2022,42,Ricky Reed,Édgar Barrera,Scott Harris,Cheche Alara,2022-03-04,sample,Everything: 2022 Megamix - Joseph James (DJ)
46,WERENOI,,,,SELFIE,BELIEVE / PLR MUSIC & PGP RECORDS,2022,42,Claro Beats,,Werenoi,Maes,2022-09-23,,
47,ED SHEERAN,,,,2STEP,WEA / ATLANTIC RECORDS UK,2022,42,watt,Louis Bell,watt,Louis Bell,2021-10-29,sample,Everything: 2022 Megamix - Joseph James (DJ)
48,SOOLKING,,,,SUAVEMENTE,CAPITOL MUSIC FRANCE / CAPITOL,2022,42,Scar (FRA),Voluptyk,Soolking,,2022-02-23,interpolation,Suavemente - Elvis Crespo
